key,worker_id,agreement
"(991, 1)",A14NJ0E25UM25Q,0
"(991, 1)",A2WNW8A4MOR7T7,0
"(991, 1)",A37XVHGR4ZSTSM,0
"(201, 5)",A1BADZXRMPSPDC,1
"(201, 5)",AFDLE79DCTIPP,0
"(201, 5)",A1B2KIB7DPC2PR,1
"(201, 5)",AWZ83IBW10B96,-3
"(201, 5)",ACVEFRSUAPSEQ,-4
"(201, 5)",A3QU3KM3IYWHIF,-4
"(1374, 6)",A17Q2CTSOVDMOS,-3
"(1374, 6)",A2MWAXV1YRK5GH,-5
"(1374, 6)",AFC23NDG41MI5,-3
"(1374, 6)",A2VTDOJE2XP8TK,-2
"(285, 3)",AR7TQDJ59O2KZ,-2
"(285, 3)",A12AICIWGAEUPU,-3
"(285, 3)",A3R5CALO6EH0ZR,0
"(285, 3)",AK5C6N14RA7Y9,0
"(285, 3)",AMID7O126S33V,-1
"(285, 3)",A3CT5E0WZJL8PG,2
"(470, 1)",AFDLE79DCTIPP,0
"(470, 1)",A38AZVYC5NZNVP,-5
"(470, 1)",A3DSRQ5CBK6G3U,1
"(470, 1)",AMID7O126S33V,0
"(470, 1)",A20HS06RD1TVTX,-4
"(251, 3)",A32LCM1ZARQLOG,-3
"(251, 3)",A2FZM7ZDCLPMCF,1
"(251, 3)",AMID7O126S33V,-5
"(251, 3)",A3R5CALO6EH0ZR,-5
"(251, 3)",A6QG9LM5WL0AQ,-5
"(251, 3)",A3P7PPQA3EU1H3,-1
"(800, 1)",A3P7AOM9X9ZQ33,2
"(800, 1)",A14OGPRQ3L3US7,3
"(800, 1)",A2BGRYZCDBD3OA,0
"(800, 1)",A2PE5UDQ5WG2R0,4
"(800, 1)",AMID7O126S33V,4
"(1063, 0)",A2Z2CVOBYA74B0,-5
"(1063, 0)",A2PE5UDQ5WG2R0,0
"(1063, 0)",A3P7PPQA3EU1H3,1
"(1063, 0)",A36JZTUKQVV5S5,2
"(1063, 0)",A1B2KIB7DPC2PR,1
"(1029, 1)",AXVXK5E9WHO26,4
"(1029, 1)",A1B2KIB7DPC2PR,3
"(1029, 1)",A14NJ0E25UM25Q,0
"(1029, 1)",AA7LA8WQNABDT,5
"(1029, 1)",A2WNW8A4MOR7T7,-2
"(350, 6)",A6Y7BLDK90Q19,-1
"(350, 6)",A3C9A382KUWMS0,0
"(350, 6)",A2Q3ZPCNE2EOAO,-3
"(350, 6)",A2MWAXV1YRK5GH,-2
"(350, 6)",AMID7O126S33V,-3
"(767, 6)",A2V3P1XE33NYC3,5
"(767, 6)",AWCCY9UU171TO,2
"(767, 6)",AMID7O126S33V,3
"(767, 6)",A14NJ0E25UM25Q,0
"(767, 6)",A3C9A382KUWMS0,5
"(128, 0)",A3PDTDLY7AFAEE,3
"(128, 0)",AMID7O126S33V,-1
"(128, 0)",A1B2KIB7DPC2PR,1
"(128, 0)",A1V37SR8WKUOC5,-1
"(128, 0)",A17IWKV4G3N25X,-4
"(76, 3)",AA7LA8WQNABDT,5
"(76, 3)",A2HUSOVMMRJNNX,-3
"(76, 3)",AMID7O126S33V,-2
"(76, 3)",A3C9A382KUWMS0,-5
"(76, 3)",A17IWKV4G3N25X,0
"(76, 3)",A6Y7BLDK90Q19,-1
"(1162, 2)",A2Q3ZPCNE2EOAO,-5
"(1162, 2)",A2VWJTNC4OKNI7,-2
"(1162, 2)",AGPRRX9GD0XJ4,0
"(1162, 2)",A14NJ0E25UM25Q,0
"(1162, 2)",A3P7PPQA3EU1H3,-2
"(1162, 2)",A36JZTUKQVV5S5,-5
"(246, 0)",A1BADZXRMPSPDC,2
"(246, 0)",A1MXXMOT8PM158,0
"(246, 0)",A37XVHGR4ZSTSM,-4
"(246, 0)",A3F0OII70LQX09,0
"(246, 0)",AHOARZ6ADFC90,0
"(246, 0)",A131WQMBSKKSIQ,-1
"(644, 5)",A18C9VQ75YI4ZQ,-2
"(644, 5)",A1ED0UM8C63QX5,0
"(644, 5)",ADN76VWLV3O5S,-4
"(644, 5)",AMID7O126S33V,-1
"(644, 5)",A3R5CALO6EH0ZR,-5
"(1193, 6)",A3E157ZN8XPUKJ,5
"(1193, 6)",A31O7P7Z650N7B,-2
"(1193, 6)",A3374C8G2EUNVO,2
"(1193, 6)",A36JZTUKQVV5S5,-3
"(1193, 6)",A1BS484S0O76YT,4
"(1193, 6)",AWCCY9UU171TO,1
"(1193, 6)",A1V2JY1MJ4P6CF,2
"(1212, 4)",A2DSG6A2J2AVYN,-4
"(1212, 4)",AMID7O126S33V,-2
"(1212, 4)",A2PE5UDQ5WG2R0,-3
"(1212, 4)",A1B2KIB7DPC2PR,-1
"(1212, 4)",A3C9A382KUWMS0,-5
"(524, 6)",A6Y7BLDK90Q19,0
"(524, 6)",A6Y7BLDK90Q19,-2
"(524, 6)",A14NJ0E25UM25Q,0
"(524, 6)",A1B2KIB7DPC2PR,3
"(524, 6)",A3P7PPQA3EU1H3,0
"(746, 5)",ASX2NOUVA9CRH,0
"(746, 5)",A2P8XDALGST5YT,2
"(746, 5)",A1V2JY1MJ4P6CF,2
"(58, 3)",ATY8RQ17JPXQD,1
"(58, 3)",A35C5YECEAV1ZN,-3
"(58, 3)",A2HUSOVMMRJNNX,-3
"(58, 3)",A2FZM7ZDCLPMCF,2
"(58, 3)",AP1HCIYDB0OTX,-2
"(58, 3)",A2UFD1I8ZO1V4G,-2
"(228, 4)",A36CP7G5OZY030,0
"(228, 4)",AMID7O126S33V,-1
"(228, 4)",A2M5JYZODXCQ0W,-5
"(228, 4)",A37XVHGR4ZSTSM,-2
"(228, 4)",A3P7PPQA3EU1H3,-1
"(626, 2)",AIY8WQZDKMD5C,-4
"(626, 2)",AFDLE79DCTIPP,2
"(626, 2)",ADN76VWLV3O5S,5
"(626, 2)",AMID7O126S33V,0
"(626, 2)",AHOARZ6ADFC90,0
"(410, 2)",A14NJ0E25UM25Q,-3
"(410, 2)",ACJES3V0DVUGY,2
"(410, 2)",AMID7O126S33V,0
"(410, 2)",A1FAJ118DBS6CX,0
"(410, 2)",A36CP7G5OZY030,5
"(410, 2)",A14NJ0E25UM25Q,0
"(842, 1)",A14NJ0E25UM25Q,-3
"(842, 1)",ADN76VWLV3O5S,-1
"(842, 1)",A3C9A382KUWMS0,-5
"(842, 1)",A36CP7G5OZY030,5
"(842, 1)",A2Z2CVOBYA74B0,-5
"(842, 1)",AMID7O126S33V,-2
"(861, 5)",A3P7AOM9X9ZQ33,-1
"(861, 5)",A6Y7BLDK90Q19,0
"(861, 5)",A36CP7G5OZY030,5
"(861, 5)",A14NJ0E25UM25Q,0
"(861, 5)",A3P7PPQA3EU1H3,-1
"(290, 3)",A1BG4Z8AANP95N,-1
"(290, 3)",A26EZCJ93J1I3O,2
"(290, 3)",A6Y7BLDK90Q19,-1
"(290, 3)",A209T4ZL3NKV8H,3
"(290, 3)",A14NJ0E25UM25Q,0
"(290, 3)",A3P7PPQA3EU1H3,-1
"(1407, 1)",A2O9ZPGNNBSH00,4
"(1407, 1)",A26H5AAWGPE63C,5
"(1407, 1)",A1Q1W6RIHG7TTJ,5
"(1407, 1)",A2BGRYZCDBD3OA,5
"(1407, 1)",A37XVHGR4ZSTSM,5
"(1407, 1)",A22K68WIUPZSRQ,5
"(1407, 1)",A18JQFU6QCTI6G,4
"(53, 2)",A3OZ3M6SRO2QNO,-3
"(53, 2)",ASX2NOUVA9CRH,0
"(53, 2)",A1B2KIB7DPC2PR,2
"(53, 2)",A14NJ0E25UM25Q,0
"(53, 2)",A3QU3KM3IYWHIF,-5
"(1105, 3)",ATBMH1EDR2RAT,-5
"(1105, 3)",A2Q3ZPCNE2EOAO,-5
"(1105, 3)",A3P7PPQA3EU1H3,-2
"(1105, 3)",A36JZTUKQVV5S5,-4
"(1105, 3)",A1B2KIB7DPC2PR,1
"(1105, 3)",A14NJ0E25UM25Q,0
"(1204, 6)",A3L6PFU6DOR8AY,-2
"(1204, 6)",A2VWJTNC4OKNI7,-4
"(1204, 6)",A23BF2Z5VLQ2AV,5
"(1204, 6)",A3P7PPQA3EU1H3,1
"(1204, 6)",A1B2KIB7DPC2PR,4
"(1204, 6)",A14NJ0E25UM25Q,0
"(1170, 5)",A2P8XDALGST5YT,-2
"(1170, 5)",ASX2NOUVA9CRH,-5
"(1170, 5)",A31RKV21MUC3R0,-2
"(1170, 5)",A2VTDOJE2XP8TK,-3
"(1170, 5)",A1TJZFTCYX4ASU,-1
"(1170, 5)",AGPWUZJY43E0J,0
"(1170, 5)",AWCCY9UU171TO,-1
"(738, 3)",A1F4BQTQH21J75,0
"(738, 3)",AMID7O126S33V,-1
"(738, 3)",A1FNEVG87BS5K0,1
"(738, 3)",A1B2KIB7DPC2PR,-2
"(738, 3)",A20HS06RD1TVTX,3
"(667, 5)",A1B2KIB7DPC2PR,-2
"(667, 5)",AM7FYVGVOEP66,0
"(667, 5)",A2P8XDALGST5YT,4
"(667, 5)",A2UFD1I8ZO1V4G,-2
"(667, 5)",A2MR259UZRESDS,-4
"(667, 5)",AWCCY9UU171TO,-2
"(667, 5)",A3QYN6MOKS45C4,-4
"(1303, 1)",A3L6PFU6DOR8AY,2
"(1303, 1)",A1B2KIB7DPC2PR,-2
"(1303, 1)",A14NJ0E25UM25Q,-1
"(1303, 1)",A37XVHGR4ZSTSM,1
"(1303, 1)",AMID7O126S33V,-2
"(439, 6)",A5379LUINT3PC,5
"(439, 6)",A3R5CALO6EH0ZR,5
"(439, 6)",A131WQMBSKKSIQ,3
"(439, 6)",A14NJ0E25UM25Q,0
"(439, 6)",AMID7O126S33V,2
"(1363, 2)",A2VTDOJE2XP8TK,-1
"(1363, 2)",A37XVHGR4ZSTSM,-3
"(1363, 2)",A3F0OII70LQX09,2
"(1363, 2)",A164ZAH5WONSU,3
"(1363, 2)",A2QTARMOEUQMF1,-1
"(1040, 4)",A32LCM1ZARQLOG,2
"(1040, 4)",A3374C8G2EUNVO,2
"(1040, 4)",A36CP7G5OZY030,5
"(1040, 4)",AMID7O126S33V,4
"(1040, 4)",A1B2KIB7DPC2PR,2
"(1040, 4)",A14NJ0E25UM25Q,0
"(319, 1)",A35M4VTU6LBEQY,-4
"(319, 1)",ACPUTK2MNMYHB,0
"(319, 1)",A2O9ZPGNNBSH00,5
"(319, 1)",AY0BJCGY2DHIX,-5
"(319, 1)",A209T4ZL3NKV8H,-4
"(66, 2)",A3FM3KWYVBBZ15,1
"(66, 2)",A2JOQX1C7BNKXC,0
"(66, 2)",A2PE5UDQ5WG2R0,5
"(66, 2)",AHOARZ6ADFC90,3
"(66, 2)",A36CP7G5OZY030,5
"(66, 2)",A3P7PPQA3EU1H3,-3
"(1337, 3)",A2LV5QYHH24OMY,-2
"(1337, 3)",A87AUVH3QNOB1,-2
"(1337, 3)",A3P7PPQA3EU1H3,0
"(1337, 3)",A14NJ0E25UM25Q,0
"(1337, 3)",A37XVHGR4ZSTSM,-5
"(165, 1)",AK460483Q91EI,3
"(165, 1)",A2S45ZFXDXVEQL,-3
"(165, 1)",A1BG4Z8AANP95N,-5
"(165, 1)",A3R5CALO6EH0ZR,-5
"(165, 1)",A6QG9LM5WL0AQ,-5
"(504, 0)",AFDLE79DCTIPP,0
"(504, 0)",A1JL52LPYBS6OO,0
"(504, 0)",A2JOQX1C7BNKXC,-4
"(504, 0)",A2PE5UDQ5WG2R0,2
"(504, 0)",A2Q3ZPCNE2EOAO,-5
"(1282, 2)",A20WHFHOZ3IWM1,-2
"(1282, 2)",A3S0NNL81WJSEH,-4
"(1282, 2)",AMID7O126S33V,-2
"(1282, 2)",A209T4ZL3NKV8H,-5
"(1282, 2)",A14NJ0E25UM25Q,0
"(1282, 2)",A27DLL4E4JBOBA,4
"(397, 1)",A27DLL4E4JBOBA,-4
"(397, 1)",A1BG4Z8AANP95N,-3
"(397, 1)",A1M6WEH96R5L4W,-3
"(397, 1)",AMID7O126S33V,-3
"(397, 1)",A2UFD1I8ZO1V4G,0
"(795, 3)",A2O9ZPGNNBSH00,0
"(795, 3)",AMID7O126S33V,0
"(795, 3)",A3R467YDQ1C8VG,-4
"(795, 3)",A37XVHGR4ZSTSM,0
"(795, 3)",A2Z2CVOBYA74B0,-5
"(999, 1)",A14NJ0E25UM25Q,-3
"(999, 1)",A1AI8MC07M7UBZ,4
"(999, 1)",AMID7O126S33V,1
"(999, 1)",A3P7PPQA3EU1H3,-2
"(999, 1)",A13ZLTV0I0UG4D,-2
"(999, 1)",A14NJ0E25UM25Q,0
"(629, 4)",A3NAZZEBINRI7Q,5
"(629, 4)",A2G906KI3OW2JU,2
"(629, 4)",A1OICNXB30F29F,0
"(629, 4)",A1AI8MC07M7UBZ,1
"(629, 4)",A1B2KIB7DPC2PR,2
"(629, 4)",AMID7O126S33V,2
"(126, 6)",AA7LA8WQNABDT,5
"(126, 6)",A2P3DCVI26JR3G,4
"(126, 6)",AR749S8E0VHVW,5
"(126, 6)",AMID7O126S33V,4
"(126, 6)",A209T4ZL3NKV8H,4
"(499, 1)",AFDLE79DCTIPP,0
"(499, 1)",A3R5CALO6EH0ZR,5
"(499, 1)",A3H5Z4JEVFW7N,5
"(499, 1)",AMID7O126S33V,1
"(499, 1)",A6Y7BLDK90Q19,3
"(465, 2)",AZDW60621IA38,5
"(465, 2)",ASX2NOUVA9CRH,-5
"(465, 2)",A25LE2IBTZ9CXF,5
"(465, 2)",A2UFD1I8ZO1V4G,2
"(465, 2)",A7X7G33CQJ1PP,5
"(879, 0)",ADN76VWLV3O5S,5
"(879, 0)",A8CNQ1BSZYOLY,5
"(879, 0)",ACJES3V0DVUGY,0
"(879, 0)",AMID7O126S33V,2
"(879, 0)",A3P7PPQA3EU1H3,0
"(77, 6)",AR7TQDJ59O2KZ,-2
"(77, 6)",A2HUSOVMMRJNNX,-5
"(77, 6)",A2ILUI9ZBQ8D7G,-5
"(77, 6)",A2QIK492LRTEUZ,-5
"(77, 6)",A14NJ0E25UM25Q,0
"(413, 4)",AA7LA8WQNABDT,0
"(413, 4)",A1UDQV4PUFYPKN,1
"(413, 4)",A5379LUINT3PC,5
"(413, 4)",A3C9A382KUWMS0,0
"(413, 4)",AMID7O126S33V,0
"(413, 4)",A3C9A382KUWMS0,0
"(194, 4)",A36CP7G5OZY030,5
"(194, 4)",A36CP7G5OZY030,5
"(194, 4)",A14NJ0E25UM25Q,0
"(194, 4)",AMID7O126S33V,0
"(194, 4)",A2Z2CVOBYA74B0,5
"(555, 5)",A6Y7BLDK90Q19,-2
"(555, 5)",AMID7O126S33V,-1
"(555, 5)",A14NJ0E25UM25Q,0
"(555, 5)",A36CP7G5OZY030,5
"(555, 5)",A17IWKV4G3N25X,-5
"(1387, 2)",A1RF70DSVAZVI6,-4
"(1387, 2)",A1B2KIB7DPC2PR,-3
"(1387, 2)",A6Y7BLDK90Q19,1
"(1387, 2)",AMID7O126S33V,-2
"(1387, 2)",A2Z2CVOBYA74B0,-5
"(376, 3)",A1UDQV4PUFYPKN,2
"(376, 3)",A3CT5E0WZJL8PG,-2
"(376, 3)",A6Y7BLDK90Q19,1
"(376, 3)",A3P7PPQA3EU1H3,1
"(376, 3)",A14NJ0E25UM25Q,0
"(441, 5)",A2HUSOVMMRJNNX,5
"(441, 5)",A2Q3ZPCNE2EOAO,5
"(441, 5)",AWGLY2Q18H4V4,5
"(441, 5)",A1B2KIB7DPC2PR,2
"(441, 5)",A14NJ0E25UM25Q,0
"(90, 6)",A32LCM1ZARQLOG,2
"(90, 6)",A2O9ZPGNNBSH00,0
"(90, 6)",AMID7O126S33V,0
"(90, 6)",A3R5CALO6EH0ZR,5
"(90, 6)",A28KZG5EG91S75,3
"(90, 6)",A14NJ0E25UM25Q,0
"(306, 5)",A1BADZXRMPSPDC,1
"(306, 5)",A3M4NRGM4GZ8H1,-3
"(306, 5)",A1KDXCYV02U65R,0
"(306, 5)",AQBE5I2ZPV8WZ,0
"(306, 5)",AUKH32CN3J15M,2
"(186, 2)",A18C9VQ75YI4ZQ,-5
"(186, 2)",A2Q3ZPCNE2EOAO,-5
"(186, 2)",A1B2KIB7DPC2PR,2
"(186, 2)",A36JZTUKQVV5S5,4
"(186, 2)",A14NJ0E25UM25Q,0
"(584, 0)",AR749S8E0VHVW,-5
"(584, 0)",A3FM3KWYVBBZ15,0
"(584, 0)",AA7LA8WQNABDT,-5
"(584, 0)",AC8BGOG45QWA2,-3
"(584, 0)",A3R5CALO6EH0ZR,-3
"(513, 4)",A2IN9IUMX7HLUN,0
"(513, 4)",A2LV5QYHH24OMY,2
"(513, 4)",A26H5AAWGPE63C,0
"(513, 4)",A1RF70DSVAZVI6,0
"(513, 4)",AMID7O126S33V,0
"(513, 4)",A28KZG5EG91S75,0
"(754, 5)",AIY8WQZDKMD5C,-3
"(754, 5)",ACJES3V0DVUGY,-5
"(754, 5)",A1AI8MC07M7UBZ,1
"(754, 5)",AHOARZ6ADFC90,-4
"(754, 5)",AMID7O126S33V,-4
"(1240, 6)",A3L6PFU6DOR8AY,-3
"(1240, 6)",A3374C8G2EUNVO,-2
"(1240, 6)",AMID7O126S33V,-2
"(1240, 6)",AKJ22H1NTVIQX,-2
"(1240, 6)",A36JZTUKQVV5S5,-1
"(1240, 6)",A6Y7BLDK90Q19,-1
"(230, 5)",A2FWARDBIWRYW9,0
"(230, 5)",A3R5CALO6EH0ZR,4
"(230, 5)",AWCCY9UU171TO,3
"(230, 5)",A14NJ0E25UM25Q,0
"(230, 5)",A3F0OII70LQX09,0
"(560, 5)",A2HUSOVMMRJNNX,-4
"(560, 5)",AB6C7RS4ECDQZ,-4
"(560, 5)",ACJES3V0DVUGY,-5
"(560, 5)",AKJ22H1NTVIQX,-3
"(560, 5)",AMID7O126S33V,-5
"(560, 5)",A3R5CALO6EH0ZR,-5
"(1196, 1)",A3R5CALO6EH0ZR,-5
"(1196, 1)",AV8SVCVP9V5BK,-3
"(1196, 1)",A1BS484S0O76YT,1
"(1196, 1)",ASFEI1TN12FTI,-5
"(1196, 1)",APF12QKRHG9VP,-5
"(764, 3)",A2J70V9HYPYLE9,-5
"(764, 3)",AGPWUZJY43E0J,-4
"(764, 3)",AP1HCIYDB0OTX,-2
"(764, 3)",A1B2KIB7DPC2PR,2
"(764, 3)",A6Y7BLDK90Q19,-2
"(1332, 5)",A2GG12OU3AO26N,-4
"(1332, 5)",AMID7O126S33V,-2
"(1332, 5)",A3R5CALO6EH0ZR,-5
"(1332, 5)",A14NJ0E25UM25Q,0
"(1332, 5)",A6Y7BLDK90Q19,-2
"(1076, 2)",AB6C7RS4ECDQZ,-3
"(1076, 2)",AKJ22H1NTVIQX,-1
"(1076, 2)",AMID7O126S33V,0
"(1076, 2)",A17IWKV4G3N25X,0
"(1076, 2)",A14NJ0E25UM25Q,0
"(1076, 2)",A3P7PPQA3EU1H3,-2
"(212, 1)",AR7TQDJ59O2KZ,3
"(212, 1)",AFDLE79DCTIPP,0
"(212, 1)",A3MFIGR75YVD9R,5
"(212, 1)",A2JOQX1C7BNKXC,4
"(212, 1)",AMID7O126S33V,1
"(212, 1)",A14NJ0E25UM25Q,-1
"(795, 2)",A2O9ZPGNNBSH00,-2
"(795, 2)",AMID7O126S33V,-2
"(795, 2)",A3R467YDQ1C8VG,-4
"(795, 2)",A37XVHGR4ZSTSM,-3
"(795, 2)",A2Z2CVOBYA74B0,-5
"(1193, 4)",A3E157ZN8XPUKJ,0
"(1193, 4)",A31O7P7Z650N7B,0
"(1193, 4)",A3374C8G2EUNVO,4
"(1193, 4)",A36JZTUKQVV5S5,-2
"(1193, 4)",A1BS484S0O76YT,2
"(1193, 4)",AWCCY9UU171TO,-1
"(1193, 4)",A1V2JY1MJ4P6CF,3
"(558, 1)",A1BADZXRMPSPDC,3
"(558, 1)",A2HB464NR4TS1K,-2
"(558, 1)",ASX2NOUVA9CRH,3
"(558, 1)",AMID7O126S33V,1
"(558, 1)",A2320O4CHU0DB0,-3
"(465, 1)",AZDW60621IA38,4
"(465, 1)",ASX2NOUVA9CRH,4
"(465, 1)",A25LE2IBTZ9CXF,5
"(465, 1)",A2UFD1I8ZO1V4G,0
"(465, 1)",A7X7G33CQJ1PP,5
"(24, 0)",A3DSRQ5CBK6G3U,0
"(24, 0)",A1JQS9AN8LEAKZ,-2
"(24, 0)",AWCCY9UU171TO,-1
"(24, 0)",AP1HCIYDB0OTX,-2
"(24, 0)",A3C9A382KUWMS0,-5
"(77, 5)",AR7TQDJ59O2KZ,-2
"(77, 5)",A2HUSOVMMRJNNX,-4
"(77, 5)",A2ILUI9ZBQ8D7G,1
"(77, 5)",A2QIK492LRTEUZ,0
"(77, 5)",A14NJ0E25UM25Q,0
"(672, 6)",AV8SVCVP9V5BK,5
"(210, 6)",AMVUYWMJYEJG7,0
"(210, 6)",AWGLY2Q18H4V4,-3
"(210, 6)",A209T4ZL3NKV8H,0
"(210, 6)",A14NJ0E25UM25Q,0
"(210, 6)",A33RY9AQXDXTLP,0
"(978, 3)",A2FZM7ZDCLPMCF,1
"(978, 3)",AIY8WQZDKMD5C,1
"(978, 3)",ACJES3V0DVUGY,0
"(978, 3)",A1AI8MC07M7UBZ,1
"(978, 3)",AMID7O126S33V,3
"(978, 3)",A1B2KIB7DPC2PR,-1
"(1358, 4)",AV8SVCVP9V5BK,3
"(1358, 4)",A2GG12OU3AO26N,0
"(1358, 4)",A2JOQX1C7BNKXC,1
"(1358, 4)",A2MR259UZRESDS,4
"(1358, 4)",A1MXXMOT8PM158,-3
"(1358, 4)",A31RKV21MUC3R0,-2
"(1358, 4)",AFC23NDG41MI5,-2
"(238, 4)",A3R5CALO6EH0ZR,3
"(238, 4)",A2Q6CAUHBYCAEU,4
"(238, 4)",A5379LUINT3PC,2
"(238, 4)",AMID7O126S33V,1
"(238, 4)",A1B2KIB7DPC2PR,-3
"(1139, 0)",A2P8XDALGST5YT,-2
"(1139, 0)",A3374C8G2EUNVO,2
"(1139, 0)",A1BS484S0O76YT,2
"(1139, 0)",AP1HCIYDB0OTX,-2
"(1139, 0)",A1S291KFXPM33J,2
"(877, 6)",AU2AR4VOB7VLV,-1
"(877, 6)",A1AI8MC07M7UBZ,0
"(877, 6)",AMID7O126S33V,-2
"(877, 6)",A6Y7BLDK90Q19,-2
"(877, 6)",A3P7PPQA3EU1H3,-3
"(877, 6)",A17IWKV4G3N25X,-2
"(806, 2)",A2MR259UZRESDS,4
"(806, 2)",A2MWAXV1YRK5GH,5
"(806, 2)",AFC23NDG41MI5,3
"(806, 2)",A37XVHGR4ZSTSM,-5
"(806, 2)",AWCCY9UU171TO,3
"(704, 0)",A2VTDOJE2XP8TK,1
"(704, 0)",A1BS484S0O76YT,-1
"(16, 2)",A1DP2QU7TK2HJZ,-5
"(16, 2)",A30BZFYFFDDDV,-5
"(16, 2)",AMID7O126S33V,-2
"(16, 2)",A1B2KIB7DPC2PR,-4
"(16, 2)",A14NJ0E25UM25Q,0
"(16, 2)",A6Y7BLDK90Q19,-2
"(442, 6)",AOHHTBPD64EB6,4
"(442, 6)",A12AICIWGAEUPU,0
"(442, 6)",AMID7O126S33V,-1
"(442, 6)",A1B2KIB7DPC2PR,-1
"(442, 6)",A36CP7G5OZY030,5
"(442, 6)",A6QG9LM5WL0AQ,0
"(371, 5)",AR7TQDJ59O2KZ,-4
"(371, 5)",A1BG4Z8AANP95N,1
"(371, 5)",AMID7O126S33V,0
"(371, 5)",A17IWKV4G3N25X,0
"(371, 5)",A36CP7G5OZY030,5
"(371, 5)",A14NJ0E25UM25Q,0
"(584, 1)",AR749S8E0VHVW,-5
"(584, 1)",A3FM3KWYVBBZ15,-3
"(584, 1)",AA7LA8WQNABDT,-5
"(584, 1)",AC8BGOG45QWA2,-4
"(584, 1)",A3R5CALO6EH0ZR,-4
"(100, 1)",A1BG4Z8AANP95N,4
"(100, 1)",A3P7PPQA3EU1H3,-1
"(100, 1)",A1B2KIB7DPC2PR,-2
"(100, 1)",A14NJ0E25UM25Q,0
"(100, 1)",A2PE5UDQ5WG2R0,-1
"(436, 3)",A3C9A382KUWMS0,0
"(436, 3)",A1B2KIB7DPC2PR,-1
"(436, 3)",A2Q3ZPCNE2EOAO,0
"(436, 3)",A6Y7BLDK90Q19,-2
"(436, 3)",A209T4ZL3NKV8H,0
"(119, 5)",A1BADZXRMPSPDC,2
"(119, 5)",A126JK888YY25U,-5
"(119, 5)",A2HUSOVMMRJNNX,-1
"(119, 5)",A3R5CALO6EH0ZR,-3
"(119, 5)",A14NJ0E25UM25Q,0
"(1243, 1)",A2P8XDALGST5YT,-1
"(1243, 1)",A2VTDOJE2XP8TK,-3
"(1243, 1)",A2JOQX1C7BNKXC,-1
"(1243, 1)",A1V2JY1MJ4P6CF,-2
"(1243, 1)",A1S291KFXPM33J,0
"(1243, 1)",AHOU3VA400IOT,-3
"(301, 3)",A1BG4Z8AANP95N,4
"(301, 3)",A2ZAH15706RIUG,-5
"(301, 3)",A36CP7G5OZY030,-5
"(301, 3)",A1B2KIB7DPC2PR,1
"(301, 3)",A14NJ0E25UM25Q,0
"(11, 3)",ASXU2KYIJCD7S,-5
"(11, 3)",AP1HCIYDB0OTX,-1
"(11, 3)",AMID7O126S33V,-2
"(11, 3)",A14NJ0E25UM25Q,0
"(11, 3)",A36JZTUKQVV5S5,-2
"(1335, 5)",A3L6PFU6DOR8AY,-2
"(1335, 5)",A3374C8G2EUNVO,-2
"(1335, 5)",AMID7O126S33V,-3
"(1335, 5)",A3P7PPQA3EU1H3,-2
"(1335, 5)",A37XVHGR4ZSTSM,5
"(1335, 5)",A17IWKV4G3N25X,2
"(1045, 1)",ADN76VWLV3O5S,0
"(1045, 1)",A3R5CALO6EH0ZR,-2
"(1045, 1)",AMID7O126S33V,-2
"(1045, 1)",A3VY2KSKJZTY6E,5
"(1045, 1)",AWZ83IBW10B96,5
"(542, 5)",A3C9A382KUWMS0,-3
"(542, 5)",A3S0NNL81WJSEH,-5
"(542, 5)",A14NJ0E25UM25Q,-1
"(542, 5)",A3P7PPQA3EU1H3,1
"(542, 5)",A3F0OII70LQX09,0
"(351, 5)",A3R467YDQ1C8VG,-4
"(351, 5)",A28Y30ODXBJOMP,-2
"(351, 5)",A6Y7BLDK90Q19,0
"(351, 5)",A14NJ0E25UM25Q,0
"(351, 5)",A17IWKV4G3N25X,-2
"(351, 5)",AMID7O126S33V,-2
"(644, 0)",A18C9VQ75YI4ZQ,3
"(644, 0)",A1ED0UM8C63QX5,0
"(644, 0)",ADN76VWLV3O5S,0
"(644, 0)",AMID7O126S33V,-2
"(644, 0)",A3R5CALO6EH0ZR,-2
"(434, 4)",A36CP7G5OZY030,5
"(434, 4)",A1IMICF9ISISZN,-1
"(434, 4)",A17IWKV4G3N25X,0
"(434, 4)",A3R5CALO6EH0ZR,2
"(434, 4)",A209T4ZL3NKV8H,5
"(434, 4)",AMID7O126S33V,2
"(1017, 6)",A14NJ0E25UM25Q,-3
"(1017, 6)",ADN76VWLV3O5S,0
"(1017, 6)",ACJES3V0DVUGY,0
"(1017, 6)",A3R5CALO6EH0ZR,0
"(1017, 6)",AMID7O126S33V,-2
"(999, 3)",A14NJ0E25UM25Q,-3
"(999, 3)",A1AI8MC07M7UBZ,2
"(999, 3)",AMID7O126S33V,-1
"(999, 3)",A3P7PPQA3EU1H3,-2
"(999, 3)",A13ZLTV0I0UG4D,-1
"(999, 3)",A14NJ0E25UM25Q,0
"(1061, 4)",A3BVJL7P490DCS,1
"(1061, 4)",A2Z2CVOBYA74B0,-5
"(1061, 4)",ACJES3V0DVUGY,-5
"(1061, 4)",A3R5CALO6EH0ZR,-5
"(1061, 4)",AMID7O126S33V,-3
"(1059, 5)",AWGLY2Q18H4V4,0
"(1059, 5)",A2Q3ZPCNE2EOAO,3
"(1059, 5)",AM7FYVGVOEP66,2
